apple_music_id,edma_key,edma_strength,edmm_key,edmm_strength,bgate_key,bgate_strength,shaath_key,shaath_strength,braw_key,braw_strength,temperley_key,temperley_strength,noland_key,noland_strength,bpm_rhythm,bpm_rhythm_confidence,bpm_percival
4DD2259D7BF5CBEE,9d,0.4324,6m,0.3373,9d,0.3956,9d,0.4249,9d,0.3986,10m,0.4325,9d,0.3377,119.02,3.0549,118.8
4E23F5999F4ADA54,9m,0.7283,9m,0.7961,9m,0.698,9m,0.8969,9d,0.6857,8d,0.7337,8d,0.6971,122.12,2.8848,122.32
4EAEF206AC1D3A00,4m,0.8569,4m,0.8548,4m,0.8917,4m,0.9059,4m,0.775,4d,0.8334,3d,0.8167,125.02,1.609,125.28
4F1A1C84302A5643,1m,0.9002,1m,0.8947,1m,0.9366,1m,0.8688,1m,0.8841,1d,0.7077,1m,0.898,119.99,3.354,120.19
4F97745F1350A7F2,11m,0.7706,11m,0.6955,11m,0.7127,11m,0.6661,11m,0.7845,10d,0.6223,10m,0.7175,120.01,2.5879,120.19
4FA902E3391D9161,2d,0.8414,11m,0.6975,1d,0.8406,1d,0.8094,11m,0.8094,1d,0.835,12d,0.8535,128.98,3.0374,129.2
500F6975EB363494,2m,0.9405,2m,0.9447,2m,0.9649,2m,0.9576,2m,0.8855,2d,0.7729,2m,0.8766,94.33,2.0708,94.39
5054161723F1344A,1m,0.9607,1m,0.9582,1m,0.9469,1m,0.9213,1m,0.9282,1d,0.7187,1m,0.8982,124.01,2.7846,123.78
50A022C2E70C901B,1d,0.8839,1m,0.6671,1d,0.9154,1d,0.9694,1d,0.9241,1d,0.913,1d,0.8561,126.01,2.7619,126.05
50E6A69C3634182A,4m,0.8186,4m,0.8258,4m,0.8571,4m,0.7992,4m,0.7372,4d,0.7872,4m,0.8922,133.24,2.7298,133.37
5141F49D0DFBA52A,10m,0.8954,10m,0.8913,10m,0.8678,10m,0.8108,10m,0.9119,10m,0.6682,10m,0.808,123.0,2.6413,123.05
520C6A3A56367859,2m,0.8673,2m,0.896,2m,0.8193,2m,0.9422,2m,0.7768,1d,0.7977,1d,0.8231,84.97,2.3919,84.72
523903D4C3E6473D,9d,0.8317,9m,0.7111,9d,0.9137,9d,0.9363,9d,0.8814,9d,0.9863,9d,0.9291,111.0,3.5389,111.14
524C9604FC6549AE,8m,0.8057,8m,0.8234,8m,0.8247,8m,0.8245,8d,0.7785,8d,0.8355,8d,0.8903,128.99,2.2755,129.2
527A3F0165F276D2,9m,0.7657,9m,0.8055,9m,0.6924,9m,0.7567,9m,0.7126,9d,0.6779,9m,0.7591,118.0,3.378,118.12
52C0CD1F4BE7F58F,3m,0.7963,3m,0.7935,3m,0.7559,3m,0.815,3m,0.7457,3m,0.6967,2d,0.6524,123.75,1.714,124.16
52CC025E20F6240D,1m,0.7852,1m,0.8408,1d,0.8853,1d,0.8782,1d,0.8496,1d,0.8967,1d,0.9283,128.35,2.2384,128.4
53630469057C2991,11m,0.7829,11m,0.7991,12d,0.848,12m,0.7881,12d,0.7727,11d,0.8609,11d,0.9738,128.99,1.0577,129.2
53887FE8DE3E61C9,7d,0.8008,6m,0.7682,7d,0.8415,7d,0.7753,7d,0.8105,7d,0.715,6d,0.8714,108.83,2.597,108.8
540F34976C192B42,11m,0.8224,11m,0.8591,11m,0.8158,11m,0.904,11m,0.7206,11d,0.8664,11m,0.8178,114.96,3.1543,114.84
55F816AA0CBBEDB0,1m,0.74,1m,0.7362,1m,0.8125,1m,0.6987,1m,0.6699,1d,0.7692,1d,0.8695,126.99,2.2857,126.82
568D70A4A1CE7A12,10m,0.8799,10m,0.8778,10m,0.8705,10m,0.8428,10m,0.8129,10d,0.7567,9m,0.8892,118.03,1.2711,118.12
57018B55099B6D2E,3m,0.7054,3m,0.6778,3m,0.7085,3m,0.6741,3m,0.6489,2d,0.5378,2d,0.6297,112.5,3.2974,113.58
57128F04991AE3CC,2m,0.8013,2m,0.8595,2d,0.7842,2m,0.9194,2d,0.7696,2m,0.7378,1d,0.7641,123.1,3.6357,123.05
5771C71F6D0F631C,4m,0.9437,4m,0.9099,4m,0.9426,4m,0.8509,4m,0.9395,4m,0.7927,4m,0.827,117.16,3.169,116.79
5945D30199512AFA,11m,0.8834,11m,0.9172,11m,0.8803,11m,0.9315,11m,0.7872,11d,0.8849,11m,0.8976,103.0,1.8241,102.34
596127ABBC0D0ADB,10d,0.801,11m,0.6924,10d,0.8707,10d,0.8843,10d,0.8736,10d,0.8779,10d,0.851,117.96,2.7135,118.12
5A1B6D51BAE14FCA,10m,0.8702,10m,0.9049,10m,0.8463,10m,0.9219,10m,0.7674,9d,0.7762,9d,0.8777,116.01,3.5364,116.13
5A278E3189BEE4D1,6d,0.7028,6m,0.7038,6d,0.6725,6m,0.7085,6d,0.7374,6d,0.5908,6d,0.5737,147.19,0.9304,147.66
5A7139B203A4BC30,11m,0.8478,11m,0.8886,11d,0.8149,11m,0.9457,11d,0.7706,10d,0.8419,10d,0.8628,124.0,2.8844,123.78
5A9BF3C185DF24EB,2m,0.8341,2m,0.8205,2m,0.8528,2m,0.7742,2m,0.7724,2d,0.7282,1m,0.9086,120.03,2.5675,119.84
5ADAE87D89FC969B,1m,0.869,1m,0.9003,1m,0.9031,1m,0.8889,1m,0.7855,1d,0.8442,1d,0.9184,125.98,2.7766,126.05
5ADCCB53D961D8BC,5m,0.819,5m,0.879,5d,0.8036,5m,0.8858,5d,0.7841,5d,0.762,5d,0.8339,122.97,2.7855,123.05
5AEE4E32856F28B8,4d,0.8232,4m,0.6468,4d,0.8627,4d,0.8709,4d,0.8477,4d,0.8293,4d,0.7918,125.99,1.6018,126.05
5BA2330A0B253778,10m,0.8065,10m,0.779,10m,0.8281,10m,0.7322,10m,0.8119,10d,0.5965,10m,0.7364,122.41,1.9822,122.32
5C8D5C366A147A5F,10d,0.8272,10m,0.7901,10d,0.8895,10d,0.9176,10d,0.8821,10d,0.917,10d,0.8687,121.99,2.271,122.32
5CCDC20B047FFD66,6m,0.8995,6m,0.8847,6m,0.8929,6m,0.8688,6m,0.8744,6m,0.6963,6m,0.7993,131.01,2.3106,130.83
5CD77C179587250F,4m,0.9136,4m,0.9465,4m,0.8802,4m,0.9775,4m,0.8218,4d,0.7749,4m,0.8173,123.0,1.4339,123.05
5D4E1CBF05F9ABD7,1m,0.9509,1m,0.9008,1m,0.915,1m,0.8833,1m,0.958,1m,0.6366,1m,0.732,123.53,1.4771,123.78
5DE7922B6C97D58E,1d,0.7801,1m,0.7633,1d,0.8508,1d,0.8543,1d,0.827,1d,0.8092,1d,0.8769,128.01,3.5545,128.4
5E92A12B4203D93C,2d,0.6615,12m,0.5769,2d,0.7653,1d,0.6898,2d,0.6548,1d,0.6953,1d,0.7898,119.97,2.8729,120.19
5F59829A39B08FA2,1m,0.8003,1m,0.8512,1m,0.8583,1m,0.8301,1m,0.7522,1m,0.8693,1m,0.8451,125.01,3.0284,125.28
5F736BC677098D71,9m,0.904,9m,0.9286,9m,0.8947,9m,0.9289,9m,0.8082,9d,0.8214,9d,0.8877,117.15,1.7741,116.79
60BADF9A71A218AF,11m,0.8579,11m,0.8739,11m,0.813,11m,0.8126,11m,0.8475,11m,0.7182,11m,0.8097,120.04,1.6353,119.84
648232C028DB3900,1m,0.9553,1m,0.918,1m,0.921,1m,0.8669,1m,0.9508,1m,0.7434,1m,0.7963,119.98,1.8677,120.19
66281758FB9B3320,2m,0.7662,2m,0.78,2m,0.7927,2m,0.8165,2m,0.6988,2d,0.7359,2d,0.7801,128.02,1.7704,128.4
674B680BA2554CBD,3d,0.8258,12m,0.7824,12m,0.8198,2d,0.7383,12m,0.8532,2d,0.721,1d,0.7932,111.01,2.8948,111.14
67779860694F2FA7,12m,0.8615,12m,0.8464,12m,0.7956,12m,0.8084,12m,0.8449,12m,0.6673,11m,0.7673,122.99,2.7216,123.05
67A577EC2C670048,2d,0.8957,11m,0.6405,2d,0.8938,2d,0.9022,2d,0.8884,2d,0.8069,1d,0.7876,117.88,1.6849,118.12
67FBE81F34F2ABF3,2m,0.775,1m,0.7699,1m,0.8047,1m,0.7797,2m,0.7109,1d,0.9055,1d,0.8632,135.02,3.207,135.11
68D8D67B01C2FE0D,9m,0.9402,9m,0.8974,9m,0.9152,12d,0.8272,9m,0.97,12d,0.6076,9m,0.8132,131.62,3.3,131.67
6A3412E39F12BDCC,1d,0.7805,2m,0.7634,1d,0.8538,2m,0.8484,1d,0.8521,1d,0.8528,1d,0.8607,123.0,2.6796,123.05
6C5D034AB472774F,9m,0.8344,9m,0.7731,9m,0.815,9m,0.7444,9m,0.8266,8d,0.6178,8m,0.8355,126.0,3.2511,126.05
6CD6B2C532382FBE,8m,0.8076,8m,0.7946,8m,0.8417,8m,0.7798,8m,0.763,8d,0.7725,8d,0.8304,130.38,3.0752,130.83
6CDC4C63EAC0C1FC,1m,0.9,1m,0.8693,1m,0.916,1m,0.8047,1m,0.9206,2m,0.6673,1m,0.8218,107.0,3.5531,107.11
6D27C19FD271582C,1m,0.8943,1m,0.907,1m,0.8988,1m,0.8556,1m,0.8628,1m,0.7764,1m,0.8955,117.98,2.7318,118.12
6DAAF4207B02893B,1m,0.8963,1m,0.8909,1m,0.9269,1m,0.8664,1m,0.846,1m,0.7503,1m,0.8837,119.97,1.6435,120.19
6E34CB8920673D5A,4d,0.3949,5m,0.3781,4d,0.4797,4d,0.4578,4d,0.4301,4d,0.4861,4d,0.3499,120.0,3.0628,120.19
6E4FD35EE54F13DE,10d,0.7811,11m,0.7446,10d,0.86,10d,0.8619,10d,0.8631,10d,0.8642,10d,0.8756,119.01,3.6905,118.8
6E8BE67AAA519E71,7m,0.9709,7m,0.9674,7m,0.9515,7m,0.9293,7m,0.9346,7m,0.6878,7m,0.883,125.01,2.173,125.28
6F6245FE2326FC93,1d,0.8147,2m,0.5711,1d,0.8358,1d,0.8811,1d,0.8783,1d,0.7962,1d,0.7656,135.88,1.2621,136.0
7066908E7CEA3A27,1m,0.9085,1m,0.8707,1m,0.9213,1m,0.7888,1m,0.9192,1m,0.688,1m,0.9061,133.02,2.5843,133.37
718C5E9774F40858,1m,0.9357,1m,0.9214,1m,0.9046,1m,0.9044,1m,0.9121,1m,0.7365,1m,0.7569,101.14,1.002,101.33
71D9D74FF5B5D989,1d,0.8809,1m,0.6539,1d,0.9381,1d,0.9173,1d,0.9295,1d,0.888,1d,0.9114,150.1,1.449,74.9
74ED830B8CE52CEE,1d,0.7844,1m,0.7783,1d,0.8149,1m,0.8704,1d,0.8191,1d,0.7199,12d,0.771,126.92,1.39,126.82
758395E81B989F13,9d,0.917,6m,0.862,6m,0.8737,9d,0.8029,6m,0.9193,9d,0.6254,6m,0.9,128.54,2.1841,128.4
76230A9587858ECB,3m,0.7625,3m,0.7492,3m,0.6798,3m,0.7224,3m,0.7401,3m,0.5963,3m,0.4932,122.01,3.4203,122.32
762C4C36E5998609,2d,0.7578,2m,0.6402,2d,0.7904,2d,0.7858,2d,0.7783,1d,0.7116,1d,0.7619,123.98,2.507,123.78
77902F0DDCDAC2C8,2m,0.8123,2m,0.8541,2d,0.8407,2m,0.8642,2d,0.7801,2d,0.9065,2d,0.9559,100.02,2.4294,100.35
77DDE88FACE6EACC,9d,0.7923,7m,0.6808,9d,0.7923,9d,0.7069,6m,0.7718,8d,0.7248,7d,0.8419,117.91,2.543,118.12
78334582983C4C88,4m,0.9233,4m,0.9055,4m,0.9456,4m,0.8778,4m,0.9161,5m,0.6611,4m,0.8493,123.87,1.0818,123.78
784FE3112B5D8F78,1m,0.9242,1m,0.9403,1m,0.9287,1m,0.9366,1m,0.8511,1d,0.8159,1m,0.8984,118.01,3.207,118.12
78FB70119A0E0A0C,9d,0.974,6m,0.6825,9d,0.972,9d,0.9874,9d,0.9927,9d,0.8831,9d,0.8081,67.81,1.7553,135.55
79F08A5A67F3F3C1,1m,0.8073,1m,0.8558,1d,0.8543,1m,0.8469,1d,0.8193,1d,0.8493,1d,0.9391,127.99,2.1717,128.4
7AD780FA846BB6A4,4m,0.9154,4m,0.9419,4m,0.8809,4m,0.9676,4m,0.8421,4d,0.7442,4m,0.7701,77.57,1.5061,77.71
7CB565F0DF8F5339,2d,0.7676,2m,0.8033,2d,0.8221,2d,0.8804,2d,0.7982,2d,0.8827,2d,0.7743,93.98,3.0204,93.96
7CB581142AC30B5A,10d,0.5662,6m,0.4933,6m,0.5865,10d,0.5607,10d,0.5591,6m,0.6287,6m,0.4677,123.82,2.6291,125.28
7D2696CC869AC6FE,1m,0.8307,1m,0.8663,1m,0.8117,1m,0.8637,1m,0.7618,1d,0.7941,1m,0.8284,121.01,3.5594,120.89
7D47F9DD09DC4CB0,3d,0.8815,12m,0.7704,3d,0.8145,3d,0.7696,12m,0.9222,3d,0.5142,12m,0.6112,139.98,2.1027,139.67
7DB1845DEA964846,12m,0.8864,12m,0.8305,12m,0.9165,3d,0.7786,12m,0.9312,3d,0.5861,12m,0.8031,122.51,0.9334,122.32
7F339AAC12FC35D1,11m,0.959,11m,0.947,11m,0.9443,11m,0.9149,11m,0.9387,11m,0.7596,11m,0.8524,127.99,2.1445,128.0
7F38B0F7244C2BDF,1m,0.7826,1m,0.8626,1d,0.7702,1m,0.9041,1d,0.7892,1d,0.7337,1m,0.7552,122.99,2.7527,123.05
